177	,	0	,	.0750000	,	.0024000
178	,	0	,	.0750000	,	.0028000
179	,	0	,	.0750000	,	.0032000
180	,	0	,	.0750000	,	.0036000
181	,	0	,	.0727963	,	.0040000
182	,	0	,	.0706639	,	.0040000
183	,	0	,	.0686003	,	.0040000
184	,	0	,	.0666034	,	.0040000
185	,	0	,	.0646710	,	.0040000
186	,	0	,	.0628011	,	.0040000
187	,	0	,	.0609916	,	.0040000
188	,	0	,	.0592406	,	.0040000
189	,	0	,	.0575461	,	.0040000
190	,	0	,	.0559064	,	.0040000
191	,	0	,	.0543197	,	.0040000
192	,	0	,	.0527842	,	.0040000
193	,	0	,	.0512984	,	.0040000
194	,	0	,	.0498606	,	.0040000
195	,	0	,	.0484692	,	.0040000
196	,	0	,	.0471228	,	.0040000
197	,	0	,	.0458199	,	.0040000
198	,	0	,	.0445591	,	.0040000
199	,	0	,	.0433390	,	.0040000
200	,	0	,	.0421584	,	.0040000
201	,	0	,	.0410159	,	.0040000
202	,	0	,	.0399103	,	.0040000
203	,	0	,	.0388404	,	.0040000
204	,	0	,	.0378052	,	.0040000
205	,	0	,	.0368033	,	.0040000
206	,	0	,	.0358339	,	.0040000
207	,	0	,	.0348957	,	.0040000
208	,	0	,	.0339879	,	.0040000
209	,	0	,	.0331094	,	.0040000
210	,	0	,	.0322593	,	.0040000
211	,	0	,	.0314367	,	.0040000
212	,	0	,	.0306406	,	.0040000
213	,	0	,	.0298703	,	.0040000
214	,	0	,	.0291249	,	.0040000
215	,	0	,	.0284035	,	.0040000
216	,	0	,	.0277055	,	.0040000
217	,	0	,	.0270300	,	.0040000
218	,	0	,	.0263763	,	.0040000
219	,	0	,	.0257438	,	.0040000
220	,	0	,	.0251317	,	.0040000
221	,	0	,	.0245393	,	.0040000
222	,	0	,	.0239661	,	.0040000
223	,	0	,	.0234115	,	.0040000
224	,	0	,	.0228747	,	.0040000
225	,	0	,	.0223553	,	.0040000
226	,	0	,	.0218527	,	.0040000
227	,	0	,	.0213663	,	.0040000
228	,	0	,	.0208957	,	.0040000
229	,	0	,	.0204402	,	.0040000
230	,	0	,	.0196002	,	.4000-03
231	,	0	,	.0196001	,	.8000-03
232	,	0	,	.0196000	,	.0012000
233	,	0	,	.0196000	,	.0016000
234	,	0	,	.0195999	,	.0020000
235	,	0	,	.0195998	,	.0024000
236	,	0	,	.0195997	,	.0028000
237	,	0	,	.0195997	,	.0032000
238	,	0	,	.0195996	,	.0036000
239	,	0	,	.0192002	,	.4000-03
240	,	0	,	.0192001	,	.8000-03
241	,	0	,	.0192000	,	.0012000
242	,	0	,	.0192000	,	.0016000
243	,	0	,	.0191999	,	.0020000
244	,	0	,	.0191998	,	.0024000
245	,	0	,	.0191997	,	.0028000
246	,	0	,	.0191997	,	.0032000
247	,	0	,	.0191996	,	.0036000
248	,	0	,	.0188002	,	.4000-03
249	,	0	,	.0188001	,	.8000-03
250	,	0	,	.0188000	,	.0012000
251	,	0	,	.0188000	,	.0016000
252	,	0	,	.0187999	,	.0020000
253	,	0	,	.0187998	,	.0024000
254	,	0	,	.0187997	,	.0028000
255	,	0	,	.0187997	,	.0032000
256	,	0	,	.0187996	,	.0036000
257	,	0	,	.0184002	,	.4000-03
258	,	0	,	.0184001	,	.8000-03
259	,	0	,	.0184000	,	.0012000
260	,	0	,	.0184000	,	.0016000
261	,	0	,	.0183999	,	.0020000
262	,	0	,	.0183998	,	.0024000
263	,	0	,	.0183997	,	.0028000
264	,	0	,	.0183997	,	.0032000
265	,	0	,	.0183996	,	.0036000
266	,	0	,	.0180002	,	.4000-03
267	,	0	,	.0180001	,	.8000-03
268	,	0	,	.0180000	,	.0012000
269	,	0	,	.0180000	,	.0016000
270	,	0	,	.0179999	,	.0020000
271	,	0	,	.0179998	,	.0024000
272	,	0	,	.0179998	,	.0028000
273	,	0	,	.0179997	,	.0032000
274	,	0	,	.0179996	,	.0036000
275	,	0	,	.0176002	,	.4000-03
276	,	0	,	.0176001	,	.8000-03
277	,	0	,	.0176000	,	.0012000
278	,	0	,	.0176000	,	.0016000
279	,	0	,	.0175999	,	.0020000
280	,	0	,	.0175998	,	.0024000
281	,	0	,	.0175998	,	.0028000
282	,	0	,	.0175997	,	.0032000
283	,	0	,	.0175996	,	.0036000
284	,	0	,	.0172001	,	.4000-03
285	,	0	,	.0172001	,	.8000-03
286	,	0	,	.0172000	,	.0012000
287	,	0	,	.0172000	,	.0016000
288	,	0	,	.0171999	,	.0020000
289	,	0	,	.0171998	,	.0024000
290	,	0	,	.0171998	,	.0028000
291	,	0	,	.0171997	,	.0032000
292	,	0	,	.0171996	,	.0036000
293	,	0	,	.0168001	,	.4000-03
294	,	0	,	.0168001	,	.8000-03
295	,	0	,	.0168000	,	.0012000
296	,	0	,	.0168000	,	.0016000
297	,	0	,	.0167999	,	.0020000
298	,	0	,	.0167998	,	.0024000
299	,	0	,	.0167998	,	.0028000
300	,	0	,	.0167997	,	.0032000
301	,	0	,	.0167996	,	.0036000
302	,	0	,	.0164001	,	.4000-03
303	,	0	,	.0164001	,	.8000-03
304	,	0	,	.0164000	,	.0012000
305	,	0	,	.0164000	,	.0016000
306	,	0	,	.0163999	,	.0020000
307	,	0	,	.0163998	,	.0024000
308	,	0	,	.0163998	,	.0028000
309	,	0	,	.0163997	,	.0032000
310	,	0	,	.0163997	,	.0036000
311	,	0	,	.0160001	,	.4000-03
312	,	0	,	.0160001	,	.8000-03
313	,	0	,	.0160000	,	.0012000
314	,	0	,	.0160000	,	.0016000
315	,	0	,	.0159999	,	.0020000
316	,	0	,	.0159998	,	.0024000
317	,	0	,	.0159998	,	.0028000
318	,	0	,	.0159997	,	.0032000
319	,	0	,	.0159997	,	.0036000
320	,	0	,	.0156001	,	.4000-03
321	,	0	,	.0156001	,	.8000-03
322	,	0	,	.0156000	,	.0012000
323	,	0	,	.0156000	,	.0016000
324	,	0	,	.0155999	,	.0020000
325	,	0	,	.0155998	,	.0024000
326	,	0	,	.0155998	,	.0028000
327	,	0	,	.0155997	,	.0032000
328	,	0	,	.0155997	,	.0036000
329	,	0	,	.0152001	,	.4000-03
330	,	0	,	.0152001	,	.8000-03
331	,	0	,	.0152000	,	.0012000
332	,	0	,	.0152000	,	.0016000
333	,	0	,	.0151999	,	.0020000
334	,	0	,	.0151998	,	.0024000
335	,	0	,	.0151998	,	.0028000
336	,	0	,	.0151997	,	.0032000
337	,	0	,	.0151997	,	.0036000
338	,	0	,	.0148001	,	.4000-03
339	,	0	,	.0148001	,	.8000-03
340	,	0	,	.0148000	,	.0012000
341	,	0	,	.0148000	,	.0016000
342	,	0	,	.0147999	,	.0020000
343	,	0	,	.0147999	,	.0024000
344	,	0	,	.0147998	,	.0028000
345	,	0	,	.0147997	,	.0032000
346	,	0	,	.0147997	,	.0036000
347	,	0	,	.0144001	,	.4000-03
348	,	0	,	.0144001	,	.8000-03
349	,	0	,	.0144000	,	.0012000
350	,	0	,	.0144000	,	.0016000
351	,	0	,	.0143999	,	.0020000
352	,	0	,	.0143999	,	.0024000
353	,	0	,	.0143998	,	.0028000
354	,	0	,	.0143997	,	.0032000
355	,	0	,	.0143997	,	.0036000
356	,	0	,	.0140001	,	.4000-03
357	,	0	,	.0140001	,	.8000-03
358	,	0	,	.0140000	,	.0012000
359	,	0	,	.0140000	,	.0016000
360	,	0	,	.0139999	,	.0020000
361	,	0	,	.0139999	,	.0024000
362	,	0	,	.0139998	,	.0028000
363	,	0	,	.0139998	,	.0032000
364	,	0	,	.0139997	,	.0036000
365	,	0	,	.0136001	,	.4000-03
366	,	0	,	.0136001	,	.8000-03
367	,	0	,	.0136000	,	.0012000
368	,	0	,	.0136000	,	.0016000
369	,	0	,	.0135999	,	.0020000
370	,	0	,	.0135999	,	.0024000
371	,	0	,	.0135998	,	.0028000
372	,	0	,	.0135998	,	.0032000
373	,	0	,	.0135997	,	.0036000
374	,	0	,	.0132001	,	.4000-03
375	,	0	,	.0132001	,	.8000-03
376	,	0	,	.0132000	,	.0012000
377	,	0	,	.0132000	,	.0016000
378	,	0	,	.0131999	,	.0020000
379	,	0	,	.0131999	,	.0024000
380	,	0	,	.0131998	,	.0028000
381	,	0	,	.0131998	,	.0032000
382	,	0	,	.0131997	,	.0036000
383	,	0	,	.0128001	,	.4000-03
384	,	0	,	.0128001	,	.8000-03
385	,	0	,	.0128000	,	.0012000
386	,	0	,	.0128000	,	.0016000
387	,	0	,	.0127999	,	.0020000
388	,	0	,	.0127999	,	.0024000
389	,	0	,	.0127998	,	.0028000
390	,	0	,	.0127998	,	.0032000
391	,	0	,	.0127997	,	.0036000
392	,	0	,	.0124001	,	.4000-03
393	,	0	,	.0124001	,	.8000-03
394	,	0	,	.0124000	,	.0012000
395	,	0	,	.0124000	,	.0016000
396	,	0	,	.0123999	,	.0020000
397	,	0	,	.0123999	,	.0024000
398	,	0	,	.0123998	,	.0028000
399	,	0	,	.0123998	,	.0032000
400	,	0	,	.0123997	,	.0036000
401	,	0	,	.0120001	,	.4000-03
402	,	0	,	.0120001	,	.8000-03
403	,	0	,	.0120000	,	.0012000
404	,	0	,	.0120000	,	.0016000
405	,	0	,	.0119999	,	.0020000
406	,	0	,	.0119999	,	.0024000
407	,	0	,	.0119998	,	.0028000
408	,	0	,	.0119998	,	.0032000
409	,	0	,	.0119997	,	.0036000
410	,	0	,	.0116001	,	.4000-03
411	,	0	,	.0116001	,	.8000-03
412	,	0	,	.0116000	,	.0012000
413	,	0	,	.0116000	,	.0016000
414	,	0	,	.0115999	,	.0020000
415	,	0	,	.0115999	,	.0024000
416	,	0	,	.0115998	,	.0028000
417	,	0	,	.0115998	,	.0032000
418	,	0	,	.0115998	,	.0036000
419	,	0	,	.0112001	,	.4000-03
420	,	0	,	.0112001	,	.8000-03
421	,	0	,	.0112000	,	.0012000
422	,	0	,	.0112000	,	.0016000
423	,	0	,	.0111999	,	.0020000
424	,	0	,	.0111999	,	.0024000
425	,	0	,	.0111998	,	.0028000
426	,	0	,	.0111998	,	.0032000
427	,	0	,	.0111998	,	.0036000
428	,	0	,	.0108001	,	.4000-03
429	,	0	,	.0108001	,	.8000-03
430	,	0	,	.0108000	,	.0012000
431	,	0	,	.0108000	,	.0016000
432	,	0	,	.0107999	,	.0020000
433	,	0	,	.0107999	,	.0024000
434	,	0	,	.0107999	,	.0028000
435	,	0	,	.0107998	,	.0032000
436	,	0	,	.0107998	,	.0036000
437	,	0	,	.0104001	,	.4000-03
438	,	0	,	.0104001	,	.8000-03
439	,	0	,	.0104000	,	.0012000
440	,	0	,	.0104000	,	.0016000
441	,	0	,	.0103999	,	.0020000
442	,	0	,	.0103999	,	.0024000
443	,	0	,	.0103999	,	.0028000
444	,	0	,	.0103998	,	.0032000
445	,	0	,	.0103998	,	.0036000
446	,	0	,	.0100001	,	.4000-03
447	,	0	,	.0100001	,	.8000-03
448	,	0	,	.0100000	,	.0012000
449	,	0	,	.0100000	,	.0016000
450	,	0	,	.0099999	,	.0020000
451	,	0	,	.0099999	,	.0024000
452	,	0	,	.0099999	,	.0028000
453	,	0	,	.0099998	,	.0032000
454	,	0	,	.0099998	,	.0036000
455	,	0	,	.0096001	,	.4000-03
456	,	0	,	.0096000	,	.8000-03
457	,	0	,	.0096000	,	.0012000
458	,	0	,	.0096000	,	.0016000
459	,	0	,	.0095999	,	.0020000
460	,	0	,	.0095999	,	.0024000
461	,	0	,	.0095999	,	.0028000
462	,	0	,	.0095998	,	.0032000
463	,	0	,	.0095998	,	.0036000
464	,	0	,	.0092001	,	.4000-03
465	,	0	,	.0092000	,	.8000-03
466	,	0	,	.0092000	,	.0012000
467	,	0	,	.0092000	,	.0016000
468	,	0	,	.0091999	,	.0020000
469	,	0	,	.0091999	,	.0024000
470	,	0	,	.0091999	,	.0028000
471	,	0	,	.0091998	,	.0032000
472	,	0	,	.0091998	,	.0036000
473	,	0	,	.0088001	,	.4000-03
474	,	0	,	.0088000	,	.8000-03
475	,	0	,	.0088000	,	.0012000
476	,	0	,	.0088000	,	.0016000
477	,	0	,	.0087999	,	.0020000
478	,	0	,	.0087999	,	.0024000
479	,	0	,	.0087999	,	.0028000
480	,	0	,	.0087998	,	.0032000
481	,	0	,	.0087998	,	.0036000
482	,	0	,	.0084001	,	.4000-03
483	,	0	,	.0084000	,	.8000-03
484	,	0	,	.0084000	,	.0012000
485	,	0	,	.0084000	,	.0016000
486	,	0	,	.0083999	,	.0020000
487	,	0	,	.0083999	,	.0024000
488	,	0	,	.0083999	,	.0028000
489	,	0	,	.0083999	,	.0032000
490	,	0	,	.0083998	,	.0036000
491	,	0	,	.0080001	,	.4000-03
492	,	0	,	.0080000	,	.8000-03
493	,	0	,	.0080000	,	.0012000
494	,	0	,	.0080000	,	.0016000
495	,	0	,	.0080000	,	.0020000
496	,	0	,	.0079999	,	.0024000
497	,	0	,	.0079999	,	.0028000
498	,	0	,	.0079999	,	.0032000
499	,	0	,	.0079998	,	.0036000
500	,	0	,	.0076001	,	.4000-03
501	,	0	,	.0076000	,	.8000-03
502	,	0	,	.0076000	,	.0012000
503	,	0	,	.0076000	,	.0016000
504	,	0	,	.0076000	,	.0020000
505	,	0	,	.0075999	,	.0024000
506	,	0	,	.0075999	,	.0028000
507	,	0	,	.0075999	,	.0032000
508	,	0	,	.0075998	,	.0036000
509	,	0	,	.0072001	,	.4000-03
510	,	0	,	.0072000	,	.8000-03
511	,	0	,	.0072000	,	.0012000
512	,	0	,	.0072000	,	.0016000
513	,	0	,	.0072000	,	.0020000
514	,	0	,	.0071999	,	.0024000
515	,	0	,	.0071999	,	.0028000
516	,	0	,	.0071999	,	.0032000
517	,	0	,	.0071998	,	.0036000
518	,	0	,	.0068001	,	.4000-03
519	,	0	,	.0068000	,	.8000-03
520	,	0	,	.0068000	,	.0012000
521	,	0	,	.0068000	,	.0016000
522	,	0	,	.0068000	,	.0020000
523	,	0	,	.0067999	,	.0024000
524	,	0	,	.0067999	,	.0028000
525	,	0	,	.0067999	,	.0032000
526	,	0	,	.0067999	,	.0036000
527	,	0	,	.0064001	,	.4000-03
528	,	0	,	.0064000	,	.8000-03
529	,	0	,	.0064000	,	.0012000
530	,	0	,	.0064000	,	.0016000
531	,	0	,	.0064000	,	.0020000
532	,	0	,	.0063999	,	.0024000
533	,	0	,	.0063999	,	.0028000
534	,	0	,	.0063999	,	.0032000
535	,	0	,	.0063999	,	.0036000
536	,	0	,	.0060001	,	.4000-03
537	,	0	,	.0060000	,	.8000-03
538	,	0	,	.0060000	,	.0012000
539	,	0	,	.0060000	,	.0016000
540	,	0	,	.0060000	,	.0020000
541	,	0	,	.0059999	,	.0024000
542	,	0	,	.0059999	,	.0028000
543	,	0	,	.0059999	,	.0032000
544	,	0	,	.0059999	,	.0036000
545	,	0	,	.0056000	,	.4000-03
546	,	0	,	.0056000	,	.8000-03
547	,	0	,	.0056000	,	.0012000
548	,	0	,	.0056000	,	.0016000
549	,	0	,	.0056000	,	.0020000
550	,	0	,	.0055999	,	.0024000
551	,	0	,	.0055999	,	.0028000
552	,	0	,	.0055999	,	.0032000
553	,	0	,	.0055999	,	.0036000
554	,	0	,	.0052000	,	.4000-03
555	,	0	,	.0052000	,	.8000-03
556	,	0	,	.0052000	,	.0012000
557	,	0	,	.0052000	,	.0016000
558	,	0	,	.0052000	,	.0020000
559	,	0	,	.0051999	,	.0024000
560	,	0	,	.0051999	,	.0028000
561	,	0	,	.0051999	,	.0032000
562	,	0	,	.0051999	,	.0036000
563	,	0	,	.0048000	,	.4000-03
564	,	0	,	.0048000	,	.8000-03
565	,	0	,	.0048000	,	.0012000
566	,	0	,	.0048000	,	.0016000
567	,	0	,	.0048000	,	.0020000
568	,	0	,	.0048000	,	.0024000
569	,	0	,	.0047999	,	.0028000
570	,	0	,	.0047999	,	.0032000
571	,	0	,	.0047999	,	.0036000
572	,	0	,	.0044000	,	.4000-03
573	,	0	,	.0044000	,	.8000-03
574	,	0	,	.0044000	,	.0012000
575	,	0	,	.0044000	,	.0016000
576	,	0	,	.0044000	,	.0020000
577	,	0	,	.0044000	,	.0024000
578	,	0	,	.0043999	,	.0028000
579	,	0	,	.0043999	,	.0032000
580	,	0	,	.0043999	,	.0036000
581	,	0	,	.0040000	,	.4000-03
582	,	0	,	.0040000	,	.8000-03
583	,	0	,	.0040000	,	.0012000
584	,	0	,	.0040000	,	.0016000
585	,	0	,	.0040000	,	.0020000
586	,	0	,	.0040000	,	.0024000
587	,	0	,	.0039999	,	.0028000
588	,	0	,	.0039999	,	.0032000
589	,	0	,	.0039999	,	.0036000
590	,	0	,	.0036000	,	.4000-03
591	,	0	,	.0036000	,	.8000-03
592	,	0	,	.0036000	,	.0012000
593	,	0	,	.0036000	,	.0016000
594	,	0	,	.0036000	,	.0020000
595	,	0	,	.0036000	,	.0024000
596	,	0	,	.0036000	,	.0028000
597	,	0	,	.0035999	,	.0032000
598	,	0	,	.0035999	,	.0036000
599	,	0	,	.0032000	,	.4000-03
600	,	0	,	.0032000	,	.8000-03
601	,	0	,	.0032000	,	.0012000
602	,	0	,	.0032000	,	.0016000
603	,	0	,	.0032000	,	.0020000
604	,	0	,	.0032000	,	.0024000
605	,	0	,	.0032000	,	.0028000
606	,	0	,	.0031999	,	.0032000
607	,	0	,	.0031999	,	.0036000
608	,	0	,	.0028000	,	.4000-03
609	,	0	,	.0028000	,	.8000-03
610	,	0	,	.0028000	,	.0012000
611	,	0	,	.0028000	,	.0016000
612	,	0	,	.0028000	,	.0020000
613	,	0	,	.0028000	,	.0024000
614	,	0	,	.0028000	,	.0028000
615	,	0	,	.0028000	,	.0032000
616	,	0	,	.0027999	,	.0036000
617	,	0	,	.0024000	,	.4000-03
618	,	0	,	.0024000	,	.8000-03
619	,	0	,	.0024000	,	.0012000
620	,	0	,	.0024000	,	.0016000
621	,	0	,	.0024000	,	.0020000
622	,	0	,	.0024000	,	.0024000
623	,	0	,	.0024000	,	.0028000
624	,	0	,	.0024000	,	.0032000
625	,	0	,	.0023999	,	.0036000
626	,	0	,	.0020000	,	.4000-03
627	,	0	,	.0020000	,	.8000-03
628	,	0	,	.0020000	,	.0012000
629	,	0	,	.0020000	,	.0016000
630	,	0	,	.0020000	,	.0020000
631	,	0	,	.0020000	,	.0024000
632	,	0	,	.0020000	,	.0028000
633	,	0	,	.0020000	,	.0032000
634	,	0	,	.0020000	,	.0036000
635	,	0	,	.0016000	,	.4000-03
636	,	0	,	.0016000	,	.8000-03
637	,	0	,	.0016000	,	.0012000
638	,	0	,	.0016000	,	.0016000
639	,	0	,	.0016000	,	.0020000
640	,	0	,	.0016000	,	.0024000
641	,	0	,	.0016000	,	.0028000
642	,	0	,	.0016000	,	.0032000
643	,	0	,	.0016000	,	.0036000
644	,	0	,	.0012000	,	.4000-03
645	,	0	,	.0012000	,	.8000-03
646	,	0	,	.0012000	,	.0012000
647	,	0	,	.0012000	,	.0016000
648	,	0	,	.0012000	,	.0020000
649	,	0	,	.0012000	,	.0024000
650	,	0	,	.0012000	,	.0028000
651	,	0	,	.0012000	,	.0032000
652	,	0	,	.0012000	,	.0036000
653	,	0	,	.8000-03	,	.4000-03
654	,	0	,	.8000-03	,	.8000-03
655	,	0	,	.8000-03	,	.0012000
656	,	0	,	.8000-03	,	.0016000
657	,	0	,	.8000-03	,	.0020000
658	,	0	,	.8000-03	,	.0024000
659	,	0	,	.8000-03	,	.0028000
660	,	0	,	.8000-03	,	.0032000
661	,	0	,	.8000-03	,	.0036000
662	,	0	,	.4000-03	,	.4000-03
663	,	0	,	.4000-03	,	.8000-03
664	,	0	,	.4000-03	,	.0012000
665	,	0	,	.4000-03	,	.0016000
666	,	0	,	.4000-03	,	.0020000
667	,	0	,	.4000-03	,	.0024000
668	,	0	,	.4000-03	,	.0028000
669	,	0	,	.4000-03	,	.0032000
670	,	0	,	.4000-03	,	.0036000
671	,	0	,	.0204403	,	.0036000
672	,	0	,	.0204404	,	.0032000
673	,	0	,	.0204405	,	.0028000
674	,	0	,	.0204405	,	.0024000
675	,	0	,	.0204406	,	.0020000
676	,	0	,	.0204407	,	.0016000
677	,	0	,	.0204408	,	.0012000
678	,	0	,	.0204408	,	.8000-03
679	,	0	,	.0204409	,	.4000-03
680	,	0	,	.0208958	,	.0036000
681	,	0	,	.0208958	,	.0032000
682	,	0	,	.0208959	,	.0028000
683	,	0	,	.0208960	,	.0024000
684	,	0	,	.0208961	,	.0020000
685	,	0	,	.0208961	,	.0016000
686	,	0	,	.0208962	,	.0012000
687	,	0	,	.0208963	,	.8000-03
688	,	0	,	.0208964	,	.4000-03
689	,	0	,	.0213664	,	.0036000
690	,	0	,	.0213665	,	.0032000
691	,	0	,	.0213666	,	.0028000
692	,	0	,	.0213666	,	.0024000
693	,	0	,	.0213667	,	.0020000
694	,	0	,	.0213668	,	.0016000
695	,	0	,	.0213669	,	.0012000
696	,	0	,	.0213669	,	.8000-03
697	,	0	,	.0213670	,	.4000-03
698	,	0	,	.0218528	,	.0036000
699	,	0	,	.0218529	,	.0032000
